,entry1,entry2,arrow,hsa
932,234,240,compound,hsa00140
933,234,251,compound,hsa00140
934,234,242,compound,hsa00140
935,234,244,compound,hsa00140
936,240,251,compound,hsa00140
937,240,242,compound,hsa00140
938,240,244,compound,hsa00140
939,251,242,compound,hsa00140
940,251,244,compound,hsa00140
941,242,244,compound,hsa00140
942,240,266,compound,hsa00140
943,240,241,compound,hsa00140
944,266,241,compound,hsa00140
945,242,245,compound,hsa00140
946,244,247,compound,hsa00140
947,244,249,compound,hsa00140
948,247,249,compound,hsa00140
949,247,248,compound,hsa00140
950,249,250,compound,hsa00140
951,194,225,compound,hsa00140
952,194,207,compound,hsa00140
953,194,222,compound,hsa00140
954,194,213,compound,hsa00140
955,225,207,compound,hsa00140
956,225,222,compound,hsa00140
957,225,213,compound,hsa00140
958,207,222,compound,hsa00140
959,207,213,compound,hsa00140
960,222,213,compound,hsa00140
961,207,251,compound,hsa00140
962,207,318,compound,hsa00140
963,207,252,compound,hsa00140
964,207,254,compound,hsa00140
965,207,263,compound,hsa00140
966,251,318,compound,hsa00140
967,251,252,compound,hsa00140
968,251,254,compound,hsa00140
969,251,263,compound,hsa00140
970,318,252,compound,hsa00140
971,318,254,compound,hsa00140
972,318,263,compound,hsa00140
973,252,254,compound,hsa00140
974,252,263,compound,hsa00140
975,254,263,compound,hsa00140
976,252,266,compound,hsa00140
977,252,253,compound,hsa00140
978,266,253,compound,hsa00140
979,222,212,compound,hsa00140
980,222,209,compound,hsa00140
981,212,209,compound,hsa00140
982,254,259,compound,hsa00140
983,254,209,compound,hsa00140
984,259,209,compound,hsa00140
985,259,253,compound,hsa00140
986,259,256,compound,hsa00140
987,259,264,compound,hsa00140
988,259,265,compound,hsa00140
989,259,211,compound,hsa00140
990,253,256,compound,hsa00140
991,253,264,compound,hsa00140
992,253,265,compound,hsa00140
993,253,211,compound,hsa00140
994,256,264,compound,hsa00140
995,256,265,compound,hsa00140
996,256,211,compound,hsa00140
997,264,211,compound,hsa00140
998,265,211,compound,hsa00140
999,256,257,compound,hsa00140
1000,260,264,compound,hsa00140
1001,260,265,compound,hsa00140
1002,260,261,compound,hsa00140
1003,212,211,compound,hsa00140
1004,214,215,compound,hsa00140
1005,214,217,compound,hsa00140
1006,214,216,compound,hsa00140
1007,214,322,compound,hsa00140
1008,214,213,compound,hsa00140
1009,214,224,compound,hsa00140
1010,215,217,compound,hsa00140
1011,215,216,compound,hsa00140
1012,215,322,compound,hsa00140
1013,215,213,compound,hsa00140
1014,215,224,compound,hsa00140
1015,217,216,compound,hsa00140
1016,217,322,compound,hsa00140
1017,217,213,compound,hsa00140
1018,217,224,compound,hsa00140
1019,216,322,compound,hsa00140
1020,216,213,compound,hsa00140
1021,216,224,compound,hsa00140
1022,322,213,compound,hsa00140
1023,322,224,compound,hsa00140
1024,213,224,compound,hsa00140
1025,216,219,compound,hsa00140
1026,270,273,compound,hsa00140
1027,270,276,compound,hsa00140
1028,270,279,compound,hsa00140
1029,270,263,compound,hsa00140
1030,270,224,compound,hsa00140
1031,270,267,compound,hsa00140
1032,270,268,compound,hsa00140
1033,270,269,compound,hsa00140
1034,273,276,compound,hsa00140
1035,273,279,compound,hsa00140
1036,273,263,compound,hsa00140
1037,273,224,compound,hsa00140
1038,273,267,compound,hsa00140
1039,273,268,compound,hsa00140
1040,273,269,compound,hsa00140
1041,276,279,compound,hsa00140
1042,276,263,compound,hsa00140
1043,276,224,compound,hsa00140
1044,276,267,compound,hsa00140
1045,276,268,compound,hsa00140
1046,276,269,compound,hsa00140
1047,279,263,compound,hsa00140
1048,279,224,compound,hsa00140
1049,279,267,compound,hsa00140
1050,279,268,compound,hsa00140
1051,279,269,compound,hsa00140
1052,263,224,compound,hsa00140
1053,263,267,compound,hsa00140
1054,263,268,compound,hsa00140
1055,263,269,compound,hsa00140
1056,224,267,compound,hsa00140
1057,224,268,compound,hsa00140
1058,224,269,compound,hsa00140
1059,282,286,compound,hsa00140
1060,282,288,compound,hsa00140
1061,282,289,compound,hsa00140
1062,282,221,compound,hsa00140
1063,282,267,compound,hsa00140
1064,282,268,compound,hsa00140
1065,282,269,compound,hsa00140
1066,286,288,compound,hsa00140
1067,286,289,compound,hsa00140
1068,286,221,compound,hsa00140
1069,286,267,compound,hsa00140
1070,286,268,compound,hsa00140
1071,286,269,compound,hsa00140
1072,288,289,compound,hsa00140
1073,288,221,compound,hsa00140
1074,288,267,compound,hsa00140
1075,288,268,compound,hsa00140
1076,288,269,compound,hsa00140
1077,289,221,compound,hsa00140
1078,289,267,compound,hsa00140
1079,289,268,compound,hsa00140
1080,289,269,compound,hsa00140
1081,221,267,compound,hsa00140
1082,221,268,compound,hsa00140
1083,221,269,compound,hsa00140
1084,217,221,compound,hsa00140
1085,270,271,compound,hsa00140
1086,273,272,compound,hsa00140
1087,272,275,compound,hsa00140
1088,276,277,compound,hsa00140
1089,277,278,compound,hsa00140
1090,286,287,compound,hsa00140
1091,303,300,compound,hsa00140
1092,303,290,compound,hsa00140
1093,303,292,compound,hsa00140
1094,303,280,compound,hsa00140
1095,15,300,compound,hsa00140
1096,15,290,compound,hsa00140
1097,15,292,compound,hsa00140
1098,15,280,compound,hsa00140
1099,300,290,compound,hsa00140
1100,300,292,compound,hsa00140
1101,300,280,compound,hsa00140
1102,290,292,compound,hsa00140
1103,290,280,compound,hsa00140
1104,292,280,compound,hsa00140
1105,292,293,compound,hsa00140
1106,293,294,compound,hsa00140
1107,280,285,compound,hsa00140
1108,303,283,compound,hsa00140
1109,303,299,compound,hsa00140
1110,303,305,compound,hsa00140
1111,15,283,compound,hsa00140
1112,15,299,compound,hsa00140
1113,15,305,compound,hsa00140
1114,283,299,compound,hsa00140
1115,283,305,compound,hsa00140
1116,299,305,compound,hsa00140
1117,285,283,compound,hsa00140
1118,285,284,compound,hsa00140
1119,283,284,compound,hsa00140
1120,299,298,compound,hsa00140
1121,298,296,compound,hsa00140
1122,232,231,compound,hsa00140
1123,232,226,compound,hsa00140
1124,232,200,compound,hsa00140
1125,231,226,compound,hsa00140
1126,231,200,compound,hsa00140
1127,226,200,compound,hsa00140
1128,228,339,compound,hsa00140
1129,339,229,compound,hsa00140
1130,300,351,compound,hsa00140
1131,290,351,compound,hsa00140
1132,15,351,compound,hsa00140
1133,303,351,compound,hsa00140
1134,303,353,compound,hsa00140
1135,15,353,compound,hsa00140
1136,305,353,compound,hsa00140
1137,219,354,compound,hsa00140
1138,214,354,compound,hsa00140
1139,215,354,compound,hsa00140
1140,217,354,compound,hsa00140
1141,224,354,compound,hsa00140
1142,354,322,compound,hsa00140
1143,354,213,compound,hsa00140
1144,355,285,compound,hsa00140
1145,303,355,compound,hsa00140
1146,15,355,compound,hsa00140
1147,355,292,compound,hsa00140
1148,355,290,compound,hsa00140
1149,355,300,compound,hsa00140
1150,355,351,compound,hsa00140
1151,280,351,compound,hsa00140
1152,292,351,compound,hsa00140
1153,112,115,compound,hsa00190
1154,113,115,compound,hsa00190
1155,45,48,compound,hsa00220
1156,45,67,compound,hsa00220
1157,46,48,compound,hsa00220
1158,46,67,compound,hsa00220
1159,48,67,compound,hsa00220
1160,87,88,compound,hsa00220
1161,87,89,compound,hsa00220
1162,88,54,compound,hsa00220
1163,88,67,compound,hsa00220
1164,89,54,compound,hsa00220
1165,89,67,compound,hsa00220
1166,54,67,compound,hsa00220
1167,58,53,compound,hsa00220
1168,58,70,compound,hsa00220
1169,58,49,compound,hsa00220
1170,53,70,compound,hsa00220
1171,53,49,compound,hsa00220
1172,70,49,compound,hsa00220
1173,70,53,compound,hsa00220
1174,70,106,compound,hsa00220
1175,53,106,compound,hsa00220
1176,70,52,compound,hsa00220
1177,70,65,compound,hsa00220
1178,106,52,compound,hsa00220
1179,106,65,compound,hsa00220
1180,52,65,compound,hsa00220
1181,52,69,compound,hsa00220
1182,50,52,compound,hsa00220
1183,51,50,compound,hsa00220
1184,50,65,compound,hsa00220
1185,50,49,compound,hsa00220
1186,65,49,compound,hsa00220
1187,48,73,compound,hsa00220
1188,48,74,compound,hsa00220
1189,48,49,compound,hsa00220
1190,73,74,compound,hsa00220
1191,73,49,compound,hsa00220
1192,74,49,compound,hsa00220
1193,277,161,compound,hsa00230
1194,277,278,compound,hsa00230
1195,161,278,compound,hsa00230
1196,161,162,compound,hsa00230
1197,162,164,compound,hsa00230
1198,164,165,compound,hsa00230
1199,165,256,compound,hsa00230
1200,256,166,compound,hsa00230
1201,166,170,compound,hsa00230
1202,170,169,compound,hsa00230
1203,169,168,compound,hsa00230
1204,168,300,compound,hsa00230
1205,168,167,compound,hsa00230
1206,300,167,compound,hsa00230
1207,167,171,compound,hsa00230
1208,168,159,compound,hsa00230
1209,159,300,compound,hsa00230
1210,167,159,compound,hsa00230
1211,248,249,compound,hsa00230
1212,184,183,compound,hsa00230
1213,184,171,compound,hsa00230
1214,184,258,compound,hsa00230
1215,184,301,compound,hsa00230
1216,184,200,compound,hsa00230
1217,184,204,compound,hsa00230
1218,184,208,compound,hsa00230
1219,184,195,compound,hsa00230
1220,183,171,compound,hsa00230
1221,183,258,compound,hsa00230
1222,183,301,compound,hsa00230
1223,183,200,compound,hsa00230
1224,183,204,compound,hsa00230
1225,183,208,compound,hsa00230
1226,183,195,compound,hsa00230
1227,171,258,compound,hsa00230
1228,171,301,compound,hsa00230
1229,171,200,compound,hsa00230
1230,171,204,compound,hsa00230
1231,171,208,compound,hsa00230
1232,171,195,compound,hsa00230
1233,258,301,compound,hsa00230
1234,258,200,compound,hsa00230
1235,258,204,compound,hsa00230
1236,258,208,compound,hsa00230
1237,258,195,compound,hsa00230
1238,301,204,compound,hsa00230
1239,301,208,compound,hsa00230
1240,301,195,compound,hsa00230
1241,200,204,compound,hsa00230
1242,200,208,compound,hsa00230
1243,200,195,compound,hsa00230
1244,204,208,compound,hsa00230
1245,204,195,compound,hsa00230
1246,208,195,compound,hsa00230
1247,183,182,compound,hsa00230
1248,195,196,compound,hsa00230
1249,195,213,compound,hsa00230
1250,196,213,compound,hsa00230
1251,213,211,compound,hsa00230
1252,213,254,compound,hsa00230
1253,213,208,compound,hsa00230
1254,191,211,compound,hsa00230
1255,191,254,compound,hsa00230
1256,191,208,compound,hsa00230
1257,211,208,compound,hsa00230
1258,254,208,compound,hsa00230
1259,184,180,compound,hsa00230
1260,184,181,compound,hsa00230
1261,184,187,compound,hsa00230
1262,184,185,compound,hsa00230
1263,184,186,compound,hsa00230
1264,184,307,compound,hsa00230
1265,180,187,compound,hsa00230
1266,180,185,compound,hsa00230
1267,180,186,compound,hsa00230
1268,180,307,compound,hsa00230
1269,181,187,compound,hsa00230
1270,181,185,compound,hsa00230
1271,181,186,compound,hsa00230
1272,181,307,compound,hsa00230
1273,187,185,compound,hsa00230
1274,187,186,compound,hsa00230
1275,187,307,compound,hsa00230
1276,185,196,compound,hsa00230
1277,185,210,compound,hsa00230
1278,307,196,compound,hsa00230
1279,307,210,compound,hsa00230
1280,186,196,compound,hsa00230
1281,186,210,compound,hsa00230
1282,196,210,compound,hsa00230
1283,210,187,compound,hsa00230
1284,187,282,compound,hsa00230
1285,180,179,compound,hsa00230
1286,180,177,compound,hsa00230
1287,180,175,compound,hsa00230
1288,180,176,compound,hsa00230
1289,180,310,compound,hsa00230
1290,181,179,compound,hsa00230
1291,181,177,compound,hsa00230
1292,181,175,compound,hsa00230
1293,181,176,compound,hsa00230
1294,181,310,compound,hsa00230
1295,179,177,compound,hsa00230
1296,179,175,compound,hsa00230
1297,179,176,compound,hsa00230
1298,179,310,compound,hsa00230
1299,179,178,compound,hsa00230
1300,179,283,compound,hsa00230
1301,178,283,compound,hsa00230
1302,283,189,compound,hsa00230
1303,283,280,compound,hsa00230
1304,280,190,compound,hsa00230
1305,189,190,compound,hsa00230
1306,282,280,compound,hsa00230
1307,282,189,compound,hsa00230
1308,282,190,compound,hsa00230
1309,190,191,compound,hsa00230
1310,176,173,compound,hsa00230
1311,175,173,compound,hsa00230
1312,310,173,compound,hsa00230
1313,172,173,compound,hsa00230
1314,258,201,compound,hsa00230
1315,258,202,compound,hsa00230
1316,201,301,compound,hsa00230
1317,201,200,compound,hsa00230
1318,202,301,compound,hsa00230
1319,202,200,compound,hsa00230
1320,203,204,compound,hsa00230
1321,203,208,compound,hsa00230
1322,203,195,compound,hsa00230
1323,203,184,compound,hsa00230
1324,203,183,compound,hsa00230
1325,203,171,compound,hsa00230
1326,203,258,compound,hsa00230
1327,203,301,compound,hsa00230
1328,203,200,compound,hsa00230
1329,217,262,compound,hsa00230
1330,217,205,compound,hsa00230
1331,217,204,compound,hsa00230
1332,217,215,compound,hsa00230
1333,262,205,compound,hsa00230
1334,262,204,compound,hsa00230
1335,262,215,compound,hsa00230
1336,205,204,compound,hsa00230
1337,205,215,compound,hsa00230
1338,204,215,compound,hsa00230
1339,193,217,compound,hsa00230
1340,193,215,compound,hsa00230
1341,193,211,compound,hsa00230
1342,193,254,compound,hsa00230
1343,193,144,compound,hsa00230
1344,193,255,compound,hsa00230
1345,193,221,compound,hsa00230
1346,215,211,compound,hsa00230
1347,215,254,compound,hsa00230
1348,215,144,compound,hsa00230
1349,215,255,compound,hsa00230
1350,215,221,compound,hsa00230
1351,211,255,compound,hsa00230
1352,211,221,compound,hsa00230
1353,254,144,compound,hsa00230
1354,254,221,compound,hsa00230
1355,144,221,compound,hsa00230
1356,255,221,compound,hsa00230
1357,274,262,compound,hsa00230
1358,205,203,compound,hsa00230
1359,205,244,compound,hsa00230
1360,205,206,compound,hsa00230
1361,205,207,compound,hsa00230
1362,205,219,compound,hsa00230
1363,205,218,compound,hsa00230
1364,205,212,compound,hsa00230
1365,203,244,compound,hsa00230
1366,203,206,compound,hsa00230
1367,203,207,compound,hsa00230
1368,203,219,compound,hsa00230
1369,203,218,compound,hsa00230
1370,203,212,compound,hsa00230
1371,244,206,compound,hsa00230
1372,244,207,compound,hsa00230
1373,244,219,compound,hsa00230
1374,244,218,compound,hsa00230
1375,244,212,compound,hsa00230
1376,206,218,compound,hsa00230
1377,206,212,compound,hsa00230
1378,207,218,compound,hsa00230
1379,207,212,compound,hsa00230
1380,219,218,compound,hsa00230
1381,219,212,compound,hsa00230
1382,218,212,compound,hsa00230
1383,212,241,compound,hsa00230
1384,241,218,compound,hsa00230
1385,220,221,compound,hsa00230
1386,240,220,compound,hsa00230
1387,272,220,compound,hsa00230
1388,237,240,compound,hsa00230
1389,237,272,compound,hsa00230
1390,237,238,compound,hsa00230
1391,141,238,compound,hsa00230
1392,141,237,compound,hsa00230
1393,236,270,compound,hsa00230
1394,235,270,compound,hsa00230
1395,233,232,compound,hsa00230
1396,295,244,compound,hsa00230
1397,243,244,compound,hsa00230
1398,243,236,compound,hsa00230
1399,243,235,compound,hsa00230
1400,243,270,compound,hsa00230
1401,295,236,compound,hsa00230
1402,295,235,compound,hsa00230
1403,295,270,compound,hsa00230
1404,206,141,compound,hsa00230
1405,206,235,compound,hsa00230
1406,206,236,compound,hsa00230
1407,207,141,compound,hsa00230
1408,207,235,compound,hsa00230
1409,207,236,compound,hsa00230
1410,219,141,compound,hsa00230
1411,219,235,compound,hsa00230
1412,219,236,compound,hsa00230
1413,141,235,compound,hsa00230
1414,141,236,compound,hsa00230
1415,184,253,compound,hsa00230
1416,170,158,compound,hsa00230
1417,166,158,compound,hsa00230
1418,164,155,compound,hsa00230
1419,162,155,compound,hsa00230
1420,162,156,compound,hsa00230
1421,161,156,compound,hsa00230
1422,252,270,compound,hsa00230
1423,252,235,compound,hsa00230
1424,252,236,compound,hsa00230
1425,252,243,compound,hsa00230
1426,252,295,compound,hsa00230
1427,251,270,compound,hsa00230
1428,251,235,compound,hsa00230
1429,251,236,compound,hsa00230
1430,251,243,compound,hsa00230
1431,251,295,compound,hsa00230
1432,232,236,compound,hsa00230
1433,232,235,compound,hsa00230
1434,232,141,compound,hsa00230
1435,232,219,compound,hsa00230
1436,232,207,compound,hsa00230
1437,232,206,compound,hsa00230
1438,221,218,compound,hsa00230
1439,221,241,compound,hsa00230
1440,220,218,compound,hsa00230
1441,220,241,compound,hsa00230
1442,213,191,compound,hsa00230
1443,177,173,compound,hsa00230
1444,181,172,compound,hsa00230
1445,181,182,compound,hsa00230
1446,180,172,compound,hsa00230
1447,180,182,compound,hsa00230
1448,172,182,compound,hsa00230
1449,172,184,compound,hsa00230
1450,172,186,compound,hsa00230
1451,172,307,compound,hsa00230
1452,172,185,compound,hsa00230
1453,172,187,compound,hsa00230
1454,182,184,compound,hsa00230
1455,182,186,compound,hsa00230
1456,182,307,compound,hsa00230
1457,182,185,compound,hsa00230
1458,182,187,compound,hsa00230
1459,307,185,compound,hsa00230
1460,177,176,compound,hsa00230
1461,177,310,compound,hsa00230
1462,176,310,compound,hsa00230
1463,206,219,compound,hsa00230
1464,161,433,compound,hsa00230
1465,433,278,compound,hsa00230
1466,432,173,compound,hsa00230
1467,432,182,compound,hsa00230
1468,432,180,compound,hsa00230
1469,432,181,compound,hsa00230
1470,432,187,compound,hsa00230
1471,432,185,compound,hsa00230
1472,432,307,compound,hsa00230
1473,432,186,compound,hsa00230
1474,432,184,compound,hsa00230
1475,180,181,compound,hsa00230
1476,185,186,compound,hsa00230
